Date, Open, High, Low, Close
2/15/2013,13973.39,14001.93,13906.73,13981.76
2/14/2013,13982.91,13990.36,13921.94,13973.39
2/13/2013,14018.7,14029.35,13945.78,13982.91
2/12/2013,13971.24,14038.97,13968.94,14018.7
2/11/2013,13992.97,13992.97,13940.41,13971.24
2/8/2013,13944.05,14022.62,13944.05,13992.97
2/7/2013,13986.52,13988.06,13852.2,13944.05
2/6/2013,13979.3,13991.61,13913.18,13986.52
2/5/2013,13880.08,14013.6,13880.08,13979.3
2/4/2013,14009.79,14009.79,13866.83,13880.08
2/1/2013,13860.58,14019.78,13860.58,14009.79
1/31/2013,13910.42,13941.06,13860.58,13860.58
1/30/2013,13954.42,13966.13,13896.95,13910.42
1/29/2013,13881.93,13969.99,13880.01,13954.42
1/28/2013,13895.98,13915.72,13862.57,13881.93
1/25/2013,13825.33,13895.98,13825.33,13895.98
1/24/2013,13779.33,13879.66,13779.33,13825.33
1/23/2013,13712.21,13794.29,13710.13,13779.33
1/22/2013,13649.7,13712.21,13622.96,13712.21
1/18/2013,13596.02,13649.93,13571.86,13649.7
1/17/2013,13511.23,13633.89,13510.24,13596.02
1/16/2013,13534.89,13534.89,13468.96,13511.23
1/15/2013,13507.32,13546.37,13445.8,13534.89
1/14/2013,13488.43,13520.18,13459.84,13507.32
1/11/2013,13471.45,13496.68,13439.97,13488.43
1/10/2013,13391.82,13478.2,13382.29,13471.22
1/9/2013,13329.92,13416.55,13329.08,13390.51
1/8/2013,13377.42,13377.42,13293.13,13328.85
1/7/2013,13436.13,13436.13,13343.32,13384.29
1/4/2013,13391.05,13447.11,13376.23,13435.21
1/3/2013,13413.01,13430.6,13358.3,13391.36
1/2/2013,13104.3,13412.71,13104.3,13412.55
12/31/2012,12938.19,13109.13,12883.89,13104.14
12/28/2012,13095.08,13095.46,12926.86,12938.11
12/27/2012,13114.97,13141.74,12964.08,13096.31
12/26/2012,13138.85,13174.88,13076.87,13114.59
12/24/2012,13190.15,13190.38,13128.55,13139.08
12/21/2012,13309.95,13309.95,13122.53,13190.84
12/20/2012,13246.67,13314.64,13216.03,13311.72
12/19/2012,13351.04,13357.7,13251.74,13251.97
12/18/2012,13236.61,13365.86,13232.58,13350.96
12/17/2012,13135.17,13244.33,13134.63,13235.39
12/14/2012,13170.8,13190.41,13118.46,13135.01
12/13/2012,13241.38,13264.41,13147.19,13170.72
12/12/2012,13250.05,13329.44,13227.44,13245.45
12/11/2012,13170.34,13306.57,13170.34,13248.44
12/10/2012,13154.89,13195.35,13139.08,13169.88
12/7/2012,13072.87,13157.28,13072.87,13155.13
12/6/2012,13026.19,13076.88,13007.84,13074.04
12/5/2012,12948.96,13089.11,12923.44,13034.49
12/4/2012,12966.45,13022.51,12940.07,12951.78
12/3/2012,13027.73,13087.32,12959.42,12965.6
11/30/2012,13022.05,13053.74,12988.68,13025.58
11/29/2012,12977.35,13062.56,12961.92,13021.82
11/28/2012,12875.56,12989.1,12765.32,12985.11
11/27/2012,12963.38,12980.19,12868.26,12878.13
11/26/2012,13008.3,13008.45,12900.17,12967.37
11/23/2012,12833.13,13011.45,12832.98,13009.68
11/21/2012,12788.36,12845.99,12786.13,12836.89
11/20/2012,12790.89,12808.56,12701.07,12788.51
11/19/2012,12590.23,12796.19,12590.23,12795.96
11/16/2012,12542.31,12604.17,12471.49,12588.31
11/15/2012,12571.1,12600.59,12496.56,12542.38
11/14/2012,12746.54,12797.73,12542.68,12570.95
11/13/2012,12808.71,12898.25,12748.51,12756.18
11/12/2012,12815.93,12861.28,12783,12815.08
11/9/2012,12811.17,12890.19,12743.39,12815.39
11/8/2012,12932.81,12980.23,12811.24,12811.32
11/7/2012,13228.24,13228.32,12876.6,12932.73
11/6/2012,13113.89,13290.75,13112.9,13245.68
11/5/2012,13092.28,13140.58,13038.71,13112.44
11/2/2012,13233.39,13289.45,13076.57,13093.16
11/1/2012,13099.19,13273.71,13099.11,13232.62
10/31/2012,13107.44,13189.08,13052.07,13096.46
10/26/2012,13104.22,13151.72,13040.17,13107.21
10/25/2012,13079.64,13164.52,13039.86,13103.68
10/24/2012,13103.53,13155.21,13063.63,13077.34
10/23/2012,13344.9,13344.9,13083.28,13102.53
10/22/2012,13344.28,13368.55,13235.15,13345.89
10/19/2012,13545.33,13545.49,13312.22,13343.51
10/18/2012,13553.24,13588.73,13510.93,13548.94
10/17/2012,13539.63,13561.65,13468.9,13557
10/16/2012,13423.84,13556.37,13423.76,13551.78
10/15/2012,13329.54,13437.66,13325.93,13424.23
10/12/2012,13325.62,13401.32,13296.43,13328.85
10/11/2012,13346.28,13428.49,13326.12,13326.39
10/10/2012,13473.53,13478.83,13327.62,13344.97
10/9/2012,13582.88,13592.33,13473.31,13473.53
10/8/2012,13610.38,13610.38,13552.09,13583.65
10/5/2012,13569.18,13661.87,13568.75,13610.15
10/4/2012,13495.18,13594.33,13495.18,13575.36
10/3/2012,13479.21,13536.27,13439.12,13494.61
10/2/2012,13515.3,13567.06,13424.92,13482.36
10/1/2012,13437.66,13598.25,13437.66,13515.11
9/28/2012,13485.89,13487.66,13367.27,13437.13
9/27/2012,13413.47,13522.83,13413.47,13485.97
9/26/2012,13458.63,13480.37,13406.91,13413.51
9/25/2012,13559.92,13620.21,13457.25,13457.55
9/24/2012,13577.85,13601.9,13521.68,13558.92
9/21/2012,13597.24,13647.1,13571.53,13579.47
9/20/2012,13575.17,13599.02,13503,13596.93
9/19/2012,13565.41,13626.48,13556.74,13577.96
9/18/2012,13552.33,13582.12,13517.81,13564.64
9/17/2012,13588.57,13593.15,13526.67,13553.1
9/14/2012,13540.4,13653.24,13533.94,13593.37
9/13/2012,13329.71,13573.33,13325.11,13539.86
9/12/2012,13321.62,13373.62,13317.52,13333.35
9/11/2012,13254.6,13354.34,13253.21,13323.36
9/10/2012,13308.56,13324.1,13251.39,13254.29
9/7/2012,13289.53,13320.27,13266.22,13306.64
9/6/2012,13045.23,13294.13,13045.08,13292
9/5/2012,13036.09,13095.91,13018.74,13047.48
9/4/2012,13092.15,13092.39,12977.09,13035.94
8/31/2012,13002.72,13151.87,13002.64,13090.84
8/30/2012,13101.29,13101.37,12978.91,13000.71
8/29/2012,13103.46,13144.81,13081.27,13107.48
8/28/2012,13122.74,13147.32,13081.12,13102.99
8/27/2012,13157.74,13176.17,13115.46,13124.67
8/24/2012,13052.82,13175.51,13027.2,13157.97
8/23/2012,13171.37,13171.37,13046.46,13057.46
8/22/2012,13198.31,13205.06,13120.34,13172.76
8/21/2012,13272.1,13330.76,13186.6,13203.58
8/20/2012,13274.58,13276.15,13230.06,13271.64
8/17/2012,13251.2,13281.32,13244.85,13275.2
8/16/2012,13163.24,13269.35,13145.85,13250.11
8/15/2012,13157.47,13192.89,13138.23,13164.78
8/14/2012,13168.11,13223.01,13142.1,13172.14
8/13/2012,13204.93,13205.01,13112.94,13169.43
8/10/2012,13163.15,13208.22,13094.96,13207.95
8/9/2012,13174.73,13200.23,13125.09,13165.19
8/8/2012,13158.1,13202.65,13115.24,13175.64
8/7/2012,13118.65,13215.97,13118.42,13168.6
8/6/2012,13099.88,13187.28,13099.72,13117.51
8/3/2012,12884.82,13133.18,12884.82,13096.17
8/2/2012,12969.7,12969.85,12778.9,12878.88
8/1/2012,13007.47,13074.83,12951.16,12971.06
7/31/2012,13071.72,13082.66,13006.48,13008.68
7/30/2012,13075.35,13128.64,13042.85,13073.01
7/27/2012,12888.91,13117.74,12888.53,13075.66
7/26/2012,12680.59,12931.22,12680.59,12887.93
7/25/2012,12617.77,12732.77,12617.62,12676.05
7/24/2012,12720.93,12730.09,12521.84,12617.32
7/23/2012,12820.45,12820.45,12583.41,12721.46
7/20/2012,12942.68,12942.83,12810.35,12822.57
7/19/2012,12909.61,12977.57,12889.93,12943.36
7/18/2012,12796.98,12921.94,12754.61,12908.7
7/17/2012,12728.73,12829.23,12645.1,12805.54
7/16/2012,12776.33,12779.58,12690.05,12727.21
7/13/2012,12573.73,12784.73,12573.04,12777.09
7/12/2012,12602.71,12630.64,12492.25,12573.27
7/11/2012,12653.04,12661.97,12534.33,12604.53
7/10/2012,12733.87,12830.29,12606.91,12653.12
7/9/2012,12772.02,12772.02,12686.57,12736.29
7/6/2012,12889.4,12889.4,12702.99,12772.47
7/5/2012,12941.85,12961.3,12852.24,12896.67
7/3/2012,12868.06,12946.2,12845.28,12943.82
7/2/2012,12879.71,12902.12,12795.48,12871.39
6/29/2012,12604.6,12880.39,12604.53,12880.09
6/28/2012,12626.25,12626.25,12450.17,12602.26
6/27/2012,12532.93,12646.87,12532.71,12627.01
6/26/2012,12503.57,12576.41,12452.03,12534.67
6/25/2012,12639.8,12639.87,12458.01,12502.66
6/22/2012,12574.82,12674.08,12574.67,12640.78
6/21/2012,12823.1,12857.39,12561.46,12573.57
6/20/2012,12837.1,12877.18,12744.92,12824.39
6/19/2012,12744.62,12898.94,12744.47,12837.33
6/18/2012,12767.02,12781.93,12696.18,12741.82
6/15/2012,12652.21,12774.7,12651.38,12767.17
6/14/2012,12497.89,12698.68,12497.66,12651.91
6/13/2012,12566.38,12598.25,12453.69,12496.38
6/12/2012,12412.07,12577.02,12411.91,12573.8
6/11/2012,12553.81,12650.47,12398.48,12411.23
6/8/2012,12460.81,12554.2,12398.44,12554.2
6/7/2012,12416.53,12555.26,12416.53,12460.96
6/6/2012,12125,12414.79,12125,12414.79
6/5/2012,12101.08,12147.55,12072.17,12127.95
6/4/2012,12119.85,12143.69,12035.09,12101.46
6/1/2012,12391.56,12391.63,12107.48,12118.57
5/31/2012,12414.41,12489.87,12316.48,12393.45
5/30/2012,12579.02,12579.1,12396.4,12419.86
5/29/2012,12454.83,12611.61,12454.6,12580.69
5/25/2012,12530.74,12533.12,12421.53,12454.83
5/24/2012,12491.91,12539.59,12419.63,12529.75
5/23/2012,12501.52,12508.3,12311.56,12496.15
5/22/2012,12505.38,12575.96,12447.33,12502.81
5/21/2012,12369.15,12508.11,12367.72,12504.48
5/18/2012,12443.02,12492.97,12336.76,12369.38
5/17/2012,12598.32,12611.42,12440.52,12442.49
5/16/2012,12617.32,12722.63,12597.34,12598.55
5/15/2012,12695.05,12758.43,12608.16,12632
5/14/2012,12818.49,12818.86,12661.48,12695.35
5/11/2012,12851.79,12918.01,12779.28,12820.6
5/10/2012,12831.58,12931.71,12820.3,12855.04
5/9/2012,12921.81,12921.81,12748.48,12835.06
5/8/2012,13000.73,13000.73,12810.39,12932.09
5/7/2012,13035.85,13049.09,12970,13008.53
5/4/2012,13204.62,13205,13022.34,13038.27
5/3/2012,13267.59,13284.09,13175.64,13206.59
5/2/2012,13278.11,13278.11,13192.21,13268.57
5/1/2012,13214.16,13338.66,13174.65,13279.32
4/30/2012,13228.31,13228.76,13176.01,13213.63
4/27/2012,13204.7,13266.68,13192.21,13228.31
4/26/2012,13090.11,13227.82,13075.96,13204.62
4/25/2012,12997.69,13105.7,12993.6,13090.72
4/24/2012,12927.77,13050.3,12926.49,13001.56
4/23/2012,13028.2,13028.2,12845.58,12927.17
4/20/2012,12964.48,13082.54,12964.25,13029.26
4/19/2012,13028.73,13080.2,12896.82,12964.1
4/18/2012,13114.56,13114.56,13027.49,13032.75
4/17/2012,12921.79,13131.36,12921.79,13115.54
4/16/2012,12850.88,12986.77,12850.8,12921.41
4/13/2012,12986.2,12986.35,12845.28,12849.59
4/12/2012,12806.45,12986.96,12806.3,12986.58
4/11/2012,12716.92,12844.82,12716.92,12805.39
4/10/2012,12929.44,12929.59,12710.56,12715.93
4/9/2012,13057.57,13057.72,12903.78,12929.59
4/5/2012,13067.18,13088.11,13012.46,13060.14
4/4/2012,13198.19,13198.19,13020.86,13074.75
4/3/2012,13258.96,13265.36,13131.21,13199.55
4/2/2012,13211.36,13297.11,13153.69,13264.49
3/30/2012,13147.94,13224.49,13147.78,13212.04
3/29/2012,13125.99,13151.57,13032.67,13145.82
3/28/2012,13195.39,13212.64,13069.26,13126.21
3/27/2012,13242.09,13264.98,13194.33,13197.73
3/26/2012,13082.62,13243.86,13082.39,13241.63
3/23/2012,13045.99,13099.91,13002.77,13080.73
3/22/2012,13124.4,13124.47,13017.42,13046.14
3/21/2012,13170.79,13190.02,13112.93,13124.62
3/20/2012,13238.45,13238.45,13123.38,13170.19
3/19/2012,13231.94,13269.71,13208.63,13239.13
3/16/2012,13253.51,13289.08,13231.45,13232.62
3/15/2012,13192.97,13253.51,13170.19,13252.76
3/14/2012,13177.15,13221.27,13166.25,13194.1
3/13/2012,12953.2,13180.4,12953.13,13177.68
3/12/2012,12920.58,12976.36,12919.98,12959.71
3/9/2012,12908.62,12968.79,12906.43,12922.02
3/8/2012,12835.53,12937.19,12835.53,12907.94
3/7/2012,12756.12,12857.73,12751.51,12837.33
3/6/2012,12958.65,12958.73,12734.86,12759.15
3/5/2012,12977.34,12977.34,12883.91,12962.81
3/2/2012,12980.75,12997.51,12927.77,12977.57
3/1/2012,12952.29,13032.67,12943.06,12980.3
2/29/2012,13005.42,13055.75,12929.66,12952.07
2/28/2012,12976.74,13021.51,12952.82,13005.12
2/27/2012,12981.13,13027.52,12882.59,12981.51
2/24/2012,12981.2,13013.82,12950.59,12982.95
2/23/2012,12937.08,12996.08,12882.67,12984.69
2/22/2012,12966.22,12977.91,12914.83,12938.67
2/21/2012,12949.34,13005.04,12926.11,12965.69
2/17/2012,12903.33,12967.92,12903.25,12949.87
2/16/2012,12779.81,12914,12779.58,12904.08
2/15/2012,12864.65,12899.47,12753.62,12780.95
2/14/2012,12871.77,12878.88,12786.93,12878.28
2/13/2012,12799.11,12887.93,12799.11,12874.04
2/10/2012,12889.55,12889.63,12743.56,12801.23
2/9/2012,12884.41,12924.71,12846.41,12890.46
2/8/2012,12865.79,12893.64,12817.69,12883.95
2/7/2012,12844.37,12903.71,12782.57,12878.2
2/6/2012,12860.72,12860.79,12793.43,12845.13
2/3/2012,12705.04,12869.95,12704.96,12862.23
2/2/2012,12716.54,12741.89,12676.05,12705.41
2/1/2012,12632.76,12784.62,12632.76,12716.46
1/31/2012,12654.78,12720.1,12567.33,12632.91
1/30/2012,12659.17,12659.32,12529.41,12653.72
1/27/2012,12733.95,12733.95,12630.72,12660.46
1/26/2012,12757.33,12841.95,12695.16,12734.63
1/25/2012,12673.63,12778.26,12580.12,12756.96
1/24/2012,12708.37,12708.52,12613.54,12675.75
1/23/2012,12720.25,12764.49,12665.83,12708.82
1/20/2012,12623.83,12720.48,12620.76,12720.48
1/19/2012,12578.19,12625.8,12563.58,12623.98
1/18/2012,12474.69,12582.28,12453.2,12578.95
1/17/2012,12423.12,12573.65,12423.12,12482.07
1/13/2012,12469.96,12470.12,12311.79,12422.06
1/12/2012,12449.91,12483.7,12385.08,12471.02
1/11/2012,12459.52,12462.58,12399.01,12449.45
1/10/2012,12394.51,12514.69,12394.51,12462.47
1/9/2012,12359.31,12409.08,12333.85,12392.69
1/6/2012,12407.45,12415.24,12332.41,12359.92
1/5/2012,12418.42,12435.98,12283.9,12415.7
1/4/2012,12392.46,12430,12337.25,12418.42
1/3/2012,12221.19,12479.65,12221.19,12397.38
12/30/2011,12286.13,12290.06,12213.78,12217.56
12/29/2011,12152.09,12293.96,12152.09,12287.04
12/28/2011,12288.85,12299.11,12140.17,12151.41
12/27/2011,12293.47,12328.47,12269.97,12291.35
12/23/2011,12169.8,12297.44,12169.8,12294
12/22/2011,12107.59,12182.71,12107.37,12169.65
12/21/2011,12103.28,12119.7,11999.44,12107.74
12/20/2011,11769.21,12117.13,11768.83,12103.58
12/19/2011,11866.54,11925.88,11735.19,11766.26
12/16/2011,11870.25,11968.18,11819.31,11866.39
12/15/2011,11825.29,11967.84,11825.22,11868.81
12/14/2011,11949.72,11950.02,11786.47,11823.48
12/13/2011,12018.66,12147.7,11904.38,11954.94
12/12/2011,12181.08,12181.38,11940.86,12021.39
12/9/2011,11996.03,12212.83,11995.51,12184.26
12/8/2011,12195.91,12195.91,11966.22,11997.7
12/7/2011,12144.41,12257.67,12060.37,12196.37
12/6/2011,12097.75,12215.71,12076.71,12150.13
12/5/2011,12021.54,12186.53,12021.46,12097.83
12/2/2011,12022.37,12146.68,12007.12,12019.42
12/1/2011,12046.21,12062.64,11974.62,12020.03
11/30/2011,11559.27,12045.68,11559.27,12045.68
11/29/2011,11523.01,11624.01,11517.04,11555.63
11/28/2011,11232.47,11562.1,11232.16,11523.01
11/25/2011,11251.88,11361.47,11231.56,11231.78
11/23/2011,11492.74,11492.82,11257.55,11257.55
11/22/2011,11542.39,11571.75,11433.97,11493.72
11/21/2011,11795.55,11795.7,11454.07,11547.31
11/18/2011,11768.98,11854.81,11755.82,11796.16
11/17/2011,11905.67,11948.43,11676.35,11770.73
11/16/2011,12084.74,12109.03,11890.57,11905.59
11/15/2011,12077.92,12165.11,12001.26,12096.16
11/14/2011,12153,12170.56,12027.03,12078.98
11/11/2011,11896.28,12179.72,11896.28,12153.68
11/10/2011,11780.03,11961.14,11779.88,11893.79
11/9/2011,12166.4,12166.4,11736.93,11780.94
11/8/2011,12055.52,12187.51,12002.17,12170.18
11/7/2011,11983.02,12074.44,11880.69,12068.39
11/4/2011,12043.41,12043.49,11850.31,11983.24
11/3/2011,11835.59,12065.93,11835.43,12044.47
11/2/2011,11658.49,11876.83,11658.49,11836.04
11/1/2011,11951.53,11951.76,11630.03,11657.96
10/31/2011,12229.22,12229.29,11954.41,11955.01
10/28/2011,12207.34,12251.92,12164.24,12231.11
10/27/2011,11872.07,12284.31,11872.07,12208.55
10/26/2011,11707.76,11891.21,11694.36,11869.04
10/25/2011,11912.63,11912.86,11682.52,11706.62
10/24/2011,11807.96,11940.75,11805.77,11913.62
10/21/2011,11543.22,11812.46,11542.84,11808.79
10/20/2011,11502.13,11581.25,11391.14,11541.78
10/19/2011,11577.54,11633.7,11469.17,11504.62
10/18/2011,11396.17,11652.74,11296.12,11577.05
10/17/2011,11643.35,11643.35,11378.35,11397
10/14/2011,11478.97,11646.83,11478.66,11644.49
10/13/2011,11518.09,11518.09,11377.82,11478.13
10/12/2011,11417.36,11625.3,11417.28,11518.85
10/11/2011,11432.8,11447.86,11365.67,11416.3
10/10/2011,11104.56,11433.33,11104.56,11433.18
10/7/2011,11123.41,11232.05,11051.13,11103.12
10/6/2011,10939.87,11132.6,10858.67,11123.33
10/5/2011,10800.47,10950.89,10738.1,10939.95
10/4/2011,10651.44,10825.44,10404.49,10808.71
10/3/2011,10912.1,10979.19,10653.34,10655.3
9/30/2011,11152.32,11152.39,10909.52,10913.38
9/29/2011,11012.79,11271.14,10965.45,11153.98
9/28/2011,11189.1,11317.08,10996.98,11010.9
9/27/2011,11045.23,11369.3,11045.23,11190.69
9/26/2011,10771.78,11057.49,10771.78,11043.86
9/23/2011,10732.77,10808.49,10638.73,10771.48
9/22/2011,11121.89,11122.12,10597.14,10733.83
9/21/2011,11408.58,11447.86,11117.28,11124.84
9/20/2011,11401.47,11550.22,11373.92,11408.66
9/19/2011,11506.67,11506.82,11255.25,11401.01
9/16/2011,11433.71,11532.47,11407.41,11509.09
9/15/2011,11247.72,11433.4,11247.49,11433.18
9/14/2011,11106.83,11386.78,10993.84,11246.73
9/13/2011,11054.99,11140.85,10987.18,11105.85
9/12/2011,10990.01,11062.03,10824.76,11061.12
9/9/2011,11294.6,11294.83,10935.64,10992.13
9/8/2011,11414.86,11477.3,11283.74,11295.81
9/7/2011,11137.63,11414.86,11137.63,11414.86
9/6/2011,11237.31,11237.46,10932.53,11139.3
9/2/2011,11492.06,11492.14,11211.35,11240.26
9/1/2011,11613.3,11716.84,11488.46,11493.57
8/31/2011,11560.48,11712.6,11528.08,11613.53
8/30/2011,11532.13,11630.07,11429.39,11559.95
8/29/2011,11286.65,11541.78,11286.58,11539.25
8/26/2011,11145.2,11326.43,10929.2,11284.54
8/25/2011,11321.02,11406.39,11106.76,11149.82
8/24/2011,11175.78,11331.57,11113.04,11320.71
8/23/2011,10854.58,11176.84,10854.43,11176.76
8/22/2011,10820.37,11020.55,10820.37,10854.65
8/19/2011,10989.75,11086.4,10801.41,10817.65
8/18/2011,11406.27,11406.5,10881.6,10990.58
8/17/2011,11392.01,11529.67,11322.3,11410.21
8/16/2011,11480.48,11488.01,11292.63,11405.93
8/15/2011,11269.85,11484.6,11269.85,11482.9
8/12/2011,11143.46,11346.67,11142.18,11269.02
8/11/2011,10729.85,11278.9,10729.85,11143.31
8/10/2011,11228,11228,10686.49,10719.94
8/9/2011,10810.91,11244.01,10604.07,11239.77
8/8/2011,11433.93,11434.09,10809.85,10809.85
8/5/2011,11383.98,11555.41,11139,11444.61
8/4/2011,11893.86,11893.94,11372.14,11383.68
8/3/2011,11863.74,11904.91,11700.34,11896.44
8/2/2011,12129.77,12130.3,11865.56,11866.62
8/1/2011,12144.22,12282.42,11998.08,12132.49
7/29/2011,12239.36,12243.07,12083.45,12143.24
7/28/2011,12301.72,12384.9,12226.83,12240.11
7/27/2011,12498.42,12498.65,12289.69,12302.55
7/26/2011,12592.12,12593.4,12489.04,12501.3
7/25/2011,12679.72,12679.95,12536.19,12592.8
7/22/2011,12724.71,12740.87,12644.19,12681.16
7/21/2011,12567.07,12751.43,12566.61,12724.41
7/20/2011,12583.68,12603.51,12546.56,12571.91
7/19/2011,12386.03,12607.56,12385.96,12587.42
7/18/2011,12475.11,12475.26,12296.23,12385.16
7/15/2011,12437.12,12504.82,12406.09,12479.73
7/14/2011,12491.53,12581.98,12414.41,12437.12
7/13/2011,12447.33,12611.04,12447.33,12491.61
7/12/2011,12505.54,12570.58,12446.88,12446.88
7/11/2011,12655.62,12655.84,12470.3,12505.76
7/8/2011,12717.9,12717.9,12567.41,12657.2
7/7/2011,12627.23,12753.89,12627.23,12719.49
7/6/2011,12562.47,12643.24,12539.21,12626.02
7/5/2011,12583,12601.8,12540.58,12569.87
7/1/2011,12412.07,12596.13,12404.08,12582.77
6/30/2011,12262.25,12427.09,12262.1,12414.34
6/29/2011,12187.63,12284.39,12175.86,12261.42
6/28/2011,12042.28,12190.43,12042.28,12188.69
6/27/2011,11934.66,12098.81,11934.05,12043.56
6/24/2011,12049.24,12057.19,11925.42,11934.58
6/23/2011,12108.35,12108.73,11874.94,12050
6/22/2011,12189.71,12207.99,12105.85,12109.67
6/21/2011,12081.33,12217.33,12081.18,12190.01
6/20/2011,12004.28,12099.87,11971.29,12080.38
6/17/2011,11962.66,12072.89,11962.51,12004.36
6/16/2011,11896.13,11990.02,11875.77,11961.52
6/15/2011,12075.12,12075.2,11862.53,11897.27
6/14/2011,11951.38,12120.8,11951.38,12076.11
6/13/2011,11945.33,12011.66,11917.78,11952.97
6/10/2011,12124.17,12124.85,11937.42,11951.91
6/9/2011,12049.47,12183.12,12049.09,12124.36
6/8/2011,12066.27,12098.36,12024.26,12048.94
6/7/2011,12090.18,12178.89,12066.61,12070.81
6/6/2011,12151.19,12151.49,12070.66,12089.96
6/3/2011,12247.8,12247.87,12104.03,12151.26
6/2/2011,12289.61,12306.71,12190.54,12248.55
6/1/2011,12569.41,12569.49,12282.42,12290.14
5/31/2011,12443.4,12574.29,12443.4,12569.79
5/27/2011,12398.06,12483.81,12397.69,12441.58
5/26/2011,12391.63,12441.58,12317.92,12402.76
5/25/2011,12355.45,12440.03,12309.52,12394.66
5/24/2011,12381.57,12422.55,12350.04,12356.21
5/23/2011,12511.36,12511.36,12331.77,12381.26
5/20/2011,12604.72,12604.83,12485.86,12512.04
5/19/2011,12561.46,12633.59,12533.46,12605.32
5/18/2011,12471.78,12571.15,12443.1,12560.18
5/17/2011,12541.33,12541.33,12378.84,12479.58
5/16/2011,12594.77,12642.9,12530.81,12548.37
5/13/2011,12695.65,12714.5,12543.19,12595.75
5/12/2011,12629.96,12718.58,12537.17,12695.92
5/11/2011,12745.87,12748.21,12577.21,12630.03
5/10/2011,12685.13,12781.06,12681.65,12760.36
5/9/2011,12637.83,12722.07,12620.2,12684.68
5/6/2011,12580.76,12759.23,12579.93,12638.74
5/5/2011,12723.65,12724.56,12521.28,12584.17
5/4/2011,12806.29,12806.68,12673.02,12723.58
5/3/2011,12806.38,12840.66,12749.99,12807.51
5/2/2011,12810.16,12876,12784.62,12807.36
4/29/2011,12763.46,12832.83,12751.13,12810.54
4/28/2011,12689.9,12776.14,12674.54,12763.31
4/27/2011,12592.23,12708.37,12588.33,12690.96
4/26/2011,12480.86,12613.16,12478.14,12595.37
4/25/2011,12505.99,12506.22,12446.05,12479.88
4/21/2011,12453.62,12506.06,12447.56,12505.99
4/20/2011,12266.75,12475.53,12263.58,12453.54
4/19/2011,12201.44,12275.34,12200.3,12266.75
4/18/2011,12339.71,12339.79,12093.89,12201.59
4/15/2011,12285.45,12369.27,12272.58,12341.83
4/14/2011,12270.24,12305.58,12163.86,12285.15
4/13/2011,12263.65,12335.1,12224.45,12270.99
4/12/2011,12381.19,12381.19,12233,12263.58
4/11/2011,12380.43,12444,12352.88,12381.11
4/8/2011,12409.87,12450.36,12320.72,12380.05
4/7/2011,12426.45,12440.56,12328.36,12409.49
4/6/2011,12386.66,12450.93,12386.66,12426.75
4/5/2011,12402.08,12438.14,12353.34,12393.9
4/4/2011,12374.6,12407.41,12369.15,12400.03
